date,open,high,low,close,volume
23/04/2012,592.9,598.45,590.2,597.6,4391200
24/04/2012,598.24,606.63,597.32,601.27,3854300
25/04/2012,604,611.35,602.88,609.72,3638500
26/04/2012,610.91,618,609.7,615.47,4180800
27/04/2012,615.02,616.74,610.6,614.98,3269500
30/04/2012,612.99,616.082,600.61,604.85,4809700
01/05/2012,603.79,611.6,600.19,604.43,4000500
02/05/2012,601.2,608.11,600.61,607.26,3219700
03/05/2012,609.62,614.83,608.95,611.02,3732200
04/05/2012,605.92,607.8885,596.81,596.97,4410300
07/05/2012,595,610.57,595,607.55,3985000
08/05/2012,605.53,616.9,600.7,612.79,5349200
09/05/2012,606.82,616.38,601.81,609.15,4652900
10/05/2012,612.96,616.19,610.23,613.66,3068700
11/05/2012,610.35,614.55,604.77,605.23,4194600
14/05/2012,600.78,608.5,600.58,604,3645100
15/05/2012,605.35,615,603.75,611.11,4199900
16/05/2012,617.96,630.1,615.94,628.93,9660500
17/05/2012,633.83,637.85,621.23,623.05,6700800
18/05/2012,625.1,632.42,596.7,600.4,11935000
21/05/2012,600.51,615.694,600,614.11,6144600
22/05/2012,613.44,613.81,596,600.8,6097600
23/05/2012,601.65,609.6,597.12,609.46,6349800
24/05/2012,609.16,611.92,598.868,603.66,3778800
25/05/2012,601,601.73,588.28,591.53,7156600
29/05/2012,595.81,599.13,588.32,594.34,5206100
30/05/2012,588.16,591.9,583.53,588.23,3809500
31/05/2012,588.72,590,579,580.86,5930600
01/06/2012,571.79,572.65,568.35,570.98,6109600
04/06/2012,570.22,580.49,570.01,578.59,4860500
05/06/2012,575.45,578.13,566.47,570.41,4675100
06/06/2012,576.48,581.97,573.61,580.57,4187400
07/06/2012,587.6,587.89,577.25,578.23,3513400
08/06/2012,575.85,581,574.58,580.45,2817900
11/06/2012,584.21,585.3175,566.69,568.5,5316800
12/06/2012,569.77,570.3,558.58,565.1,6441900
13/06/2012,561.72,567,558.68,561.09,3904400
14/06/2012,561.3,565.07,556.5201,559.05,4685100
15/06/2012,560.34,564.52,557.09,564.51,5996300
18/06/2012,562.62,574.21,559.25,570.85,4988800
19/06/2012,573.59,584.28,573.1201,581.53,4148200
20/06/2012,579.81,580,573.51,577.51,4688700
21/06/2012,579.84,579.84,563.73,565.21,4018500
22/06/2012,568,571.48,565.82,571.48,4451300
25/06/2012,567.33,568.0925,557.35,560.7,3160000
26/06/2012,562.76,566.6,559.48,564.68,2697600
27/06/2012,567.7,573.988,566.02,569.3,3381200
28/06/2012,565.9,566.23,557.21,564.31,3837900
29/06/2012,574.96,580.13,572.2,580.07,5033900
02/07/2012,581.82,582.9998,576.5,580.47,3307600
03/07/2012,580.01,588.41,578,587.83,2376600
05/07/2012,588.76,600.06,588.54,595.92,4687100
06/07/2012,592.45,593.52,582.82,585.98,4319200
09/07/2012,584.95,588.6,581.25,586.01,3426700
10/07/2012,590.19,592.43,578.74,581.7,3842300
11/07/2012,576.3,577.85,564.94,571.19,6991600
12/07/2012,567.12,571.93,562.09,570.48,4614900
13/07/2012,572.15,579.1482,568.55,576.52,3948000
16/07/2012,576.37,579.19,571.7808,574.92,2922200
17/07/2012,578.43,580.67,568.4,576.73,3356800
18/07/2012,576.98,583.69,576.13,580.76,3093300
19/07/2012,586.14,598.48,586,593.06,9340000
20/07/2012,608.76,612.94,598.18,610.82,12914400
23/07/2012,600.48,618.35,598.25,615.51,7116200
24/07/2012,615,617.93,604.34,607.57,4014700
25/07/2012,608.32,613.38,605.37,607.99,3642300
26/07/2012,615,616.87,610.03,613.36,3367000
27/07/2012,618.89,635,617.5,634.96,7092300
30/07/2012,636.05,642.6,629.5,632.3,4369000
31/07/2012,628.26,636.5,628.22,632.97,3727400
01/08/2012,637.3,639.5084,631.38,632.68,3685500
02/08/2012,625.51,638.03,623.41,628.75,3951400
03/08/2012,640,643.72,636.14,641.33,3790400
06/08/2012,639.61,649.38,639.22,642.82,3561200
07/08/2012,641.79,644.26,636.47,640.54,3959600
08/08/2012,639.05,645.87,638.5,642.23,2641700
09/08/2012,644.51,646.37,641.5202,642.35,2138400
10/08/2012,638.59,642.24,636.13,642,2866300
13/08/2012,647.42,660.15,646.68,660.01,6529200
14/08/2012,659.25,672.85,659,668.66,7316000
15/08/2012,670.28,674.25,664.1,667.54,4816500
16/08/2012,667.51,674.64,667.08,672.87,3431900
17/08/2012,674.12,677.25,671.7,677.14,4351000
20/08/2012,675.5,678.87,672.66,675.54,3512600
21/08/2012,673.11,678,662.168,669.51,4439900
22/08/2012,667.38,680.6,666.698,677.18,3814500
23/08/2012,674.27,680.48,671,676.8,3564800
24/08/2012,675.6,680.45,674.08,678.63,2850300
27/08/2012,662.99,672,659.24,669.22,5222100
28/08/2012,665,677.62,664.74,677.25,4113000
29/08/2012,677.37,688.99,676.15,688.01,5974600
30/08/2012,684.24,687.39,680.18,681.68,3250500
31/08/2012,684,688.58,680.04,685.09,4249900
04/09/2012,684.55,685,673.5,681.04,3775400
05/09/2012,680,686.5,679.14,680.72,3412900
06/09/2012,685.96,699.89,684.7302,699.4,6080900
07/09/2012,700,712.25,697.67,706.15,6459500
10/09/2012,709.76,712.81,698.39,700.77,5114800
11/09/2012,697.96,700.65,691,692.19,3743800
12/09/2012,689.41,694.909,680.88,690.88,5279300
13/09/2012,693.09,709,690.54,706.04,5312600
14/09/2012,709.6,713,707.01,709.68,5231700
17/09/2012,708.11,712.88,705,709.98,3013500
18/09/2012,707.78,718.66,706.78,718.28,4129400
19/09/2012,717.5,728.56,716.41,727.5,6190400
20/09/2012,724.47,731.38,721.22,728.1166,5808900
21/09/2012,732.21,734.92,730.12,733.99,12705400
24/09/2012,731,750.04,730.25,749.38,7120400
25/09/2012,753.05,764.89,747.66,749.16,12104800
26/09/2012,749.85,761.24,741,753.46,11334400
27/09/2012,759.95,762.84,751.65,756.5,7854300
28/09/2012,754.15,759.3,751.15,754.5,5561400
01/10/2012,759.05,765,756.21,761.78,6329600
02/10/2012,765.2,765.99,750.27,756.99,5574800
03/10/2012,755.72,763.92,752.2,762.5,4412100
04/10/2012,762.75,769.89,759.4,768.05,4903400
05/10/2012,770.71,774.38,765.005,767.65,5466300
08/10/2012,761,763.58,754.15,757.84,3913200
09/10/2012,759.67,761.319,742.53,744.09,6000300
10/10/2012,741.86,747.528,738.29,744.56,4075700
11/10/2012,752.9,758.5,750.29,751.48,4763000
12/10/2012,751.85,754.87,744.1,744.75,4803500
15/10/2012,741.94,743.83,730.701,740.98,6032100
16/10/2012,740.13,746.99,736.4601,744.7,4112200
17/10/2012,743.95,756.34,740.26,755.49,4581200
18/10/2012,755.54,759.425,676,695,24859900
19/10/2012,705.58,706.7,672,681.79,22941400
22/10/2012,681.45,684.63,669.7,678.67,8103000
23/10/2012,672.01,687.33,672,680.35,5827300
24/10/2012,686.8,687,675.27,677.3022,4988000
25/10/2012,680,682,673.51,677.76,4797300
26/10/2012,676.5,683.03,671.2,675.15,3897600
31/10/2012,679.86,681,675,680.2976,3070900
01/11/2012,679.5,690.9,678.72,687.59,4096000
02/11/2012,694.79,695.55,687.37,687.918,4644100
05/11/2012,684.5,686.86,675.56,682.96,3268500
06/11/2012,685.48,686.5,677.55,681.72,3162400
07/11/2012,675,678.232,666.49,667.12,4460100
08/11/2012,670.2,671.49,651.23,652.29,5188800
09/11/2012,654.65,668.34,650.3,663.03,6221900
12/11/2012,663.75,669.8,660.87,665.9,2808900
13/11/2012,663,667.6,658.23,659.0532,3185200
14/11/2012,660.66,662.18,650.5,652.55,3333400
15/11/2012,650,660,643.896,647.26,3694100
16/11/2012,645.99,653.015,636,647.18,6869500
19/11/2012,655.7,668.92,655.53,668.21,4731600
20/11/2012,669.51,678,664.57,669.97,4173200
21/11/2012,668.99,669.8,660.4,665.87,4220100
23/11/2012,669.97,670,666.1,667.97,1843100
26/11/2012,666.44,667,659.02,661.15,4404700
27/11/2012,660.17,675,658,670.71,5012300
28/11/2012,668.01,684.91,663.89,683.67,6077900
29/11/2012,687.78,693.9,682,691.89,5547400
30/11/2012,691.31,699.22,685.69,698.37,6320800
03/12/2012,702.24,705.89,694.111,695.25,4380600
04/12/2012,695,695.51,685.7,691.03,3979400
05/12/2012,692.15,694.5,682.3301,687.82,3721000
06/12/2012,687.59,695.61,684.51,691.13,2921600
07/12/2012,695,696.88,682.419,684.21,3834700
10/12/2012,685.39,691.65,683.79,685.42,2730600
11/12/2012,690,701.92,687.72,696.88,5369800
12/12/2012,699.23,703.51,693.48,697.56,4847100
13/12/2012,715.92,716.475,699.55,702.7,6882900
14/12/2012,699.17,707.82,698.43,701.9632,4255900
17/12/2012,705.5,738.28,704.02,720.78,6064700
18/12/2012,716.6,729.1,715.05,721.07,6003700
19/12/2012,720.71,723,716.68,720.11,3833300
20/12/2012,723.26,724.65,716.9715,722.36,3310600
21/12/2012,713.97,718.819,710.52,715.63,7044900
24/12/2012,714.51,715.18,707.47,709.5,1680100
26/12/2012,708.07,712.88,702.41,708.87,2362400
27/12/2012,707.14,708.84,698.61,706.29,3291500
28/12/2012,701.69,706.91,700.01,700.01,2801100
31/12/2012,700,710.57,696,707.38,3990800
02/01/2013,719.42,727,716.55,723.25,5077500
03/01/2013,724.93,731.93,720.72,723.67,4631700
04/01/2013,729.34,741.47,727.6801,737.97,5521400
07/01/2013,735.45,739.38,730.58,734.75,3308000
08/01/2013,735.54,736.2999,724.43,733.3,3348800
09/01/2013,732.27,738.35,728.6,738.118,4045300
10/01/2013,742.83,745,733.5,741.48,3667700
11/01/2013,742,742.4264,736.3,739.99,2567800
14/01/2013,737,742.2,722.35,723.25,5722000
15/01/2013,719.33,735,712.1,724.93,7847500
16/01/2013,722.4,724.34,713.67,715.19,4042700
17/01/2013,717.71,719.639,711.02,711.32,4418500
18/01/2013,709.43,712.77,701.33,704.51,6447100
22/01/2013,704.66,705.335,695.52,702.87,7577200
23/01/2013,735.99,749,735.79,741.5,11806300
24/01/2013,741.24,756.8298,740.509,753.83,6758600
25/01/2013,750.77,758.48,750.25,753.67,4447300
28/01/2013,751.76,755.6,747.89,750.73,3250900
29/01/2013,746.75,756.95,746.54,753.68,3490700
30/01/2013,753.74,760.95,752.91,753.83,3462500
31/01/2013,750.51,757.62,750.25,755.69,3265100
01/02/2013,758.2,776.6,758.1,775.6,7484700
04/02/2013,767.69,770.474,758.27,759.02,6074900
05/02/2013,761.13,771.11,759.465,765.74,3737600
06/02/2013,759.07,772.96,758.5,770.17,4152000
07/02/2013,769.7,778.8099,765.5,773.95,5674700
08/02/2013,780.13,786.67,779.56,785.37,6034100
11/02/2013,778.4,783,773.75,782.42,4331200
12/02/2013,781.75,787.9,779.37,780.7,3714200
13/02/2013,780.13,785.35,779.97,782.86,2394000
14/02/2013,779.73,788.74,777.77,787.82,3467100
15/02/2013,787.4,793.26,787.07,792.89,5454100
19/02/2013,795.99,807,795.28,806.85,5857700
20/02/2013,805.3,808.97,791.794,792.46,5522800
21/02/2013,798,805.45,791.22,795.53,7005700
22/02/2013,799.26,801.25,793.8,799.71,4103600
25/02/2013,802.3,808.41,790.49,790.77,4603100
26/02/2013,795,795.9499,784.4,790.13,4400500
27/02/2013,794.8,804.75,791.11,799.78,4048100
28/02/2013,801.1,806.99,801.03,801.2,4527000
01/03/2013,797.8,807.14,796.15,806.19,4346400
04/03/2013,805.3,822.84,805,821.504,5545600
05/03/2013,828.93,840.1499,828.9,838.604,8080100
06/03/2013,841.025,844,828.81,831.38,5740200
07/03/2013,834.06,836.62,829.58,832.596,4101200
08/03/2013,834.5,834.9199,825.05,831.52,5817900
11/03/2013,831.69,839.7,831.5,834.82,3186200
12/03/2013,830.71,831.89,823.67,827.61,4012500
13/03/2013,827.9,830.69,822.31,825.31,3279300
14/03/2013,826.99,826.99,817.39,821.54,3299000
15/03/2013,818.5,820.3,813.34,814.302,6193200
18/03/2013,805,812.76,801.47,807.79,3672900
19/03/2013,811.24,819.25,806.45,811.32,4192200
20/03/2013,816.83,817.51,811.44,814.708,2924600
21/03/2013,811.29,816.9173,809.85,811.26,2952200
22/03/2013,814.74,815.24,809.64,810.31,2973400
25/03/2013,812.41,819.23,806.82,809.64,3420500
26/03/2013,813.5,813.9999,807.79,812.42,2381400
27/03/2013,806.68,807,801.33,802.66,4322000
28/03/2013,803.99,805.37,793.3,794.188,4571000
01/04/2013,795.01,802.25,793.25,801.19,3610900
02/04/2013,804.54,814.83,804,813.04,4078900
03/04/2013,813.46,814.2,800.668,806.202,3473500
04/04/2013,804.25,805.75,791.3,795.07,4890300
05/04/2013,786.06,786.99,776.4,783.05,6860900
08/04/2013,778.75,779.55,768.4,774.85,5658500
09/04/2013,775.5,783.75,773.11,777.65,4310200
10/04/2013,782.92,792.35,776,790.18,3953200
11/04/2013,792.88,793.1,784.06,790.39,4053300
12/04/2013,791.99,792.102,782.93,790.05,3270100
15/04/2013,785.95,797,777.02,781.93,4901200
16/04/2013,786.59,796,783.92,793.37,3480500
17/04/2013,786.75,790.845,778.1,782.56,4069900
18/04/2013,785.35,785.8,761.2601,765.914,6638300
19/04/2013,769.16,803.44,766.26,799.87,11594700
22/04/2013,800.6,803.958,775,800.114,5761000
23/04/2013,801,815.5,800.36,807.9,4580000
24/04/2013,808.11,818,808,813.454,3654500
25/04/2013,816.25,816.47,807.63,809.1,3980400
26/04/2013,807.6,807.74,796.58,801.42,4970400
29/04/2013,803.25,822.7,803,819.06,4596900
30/04/2013,819,827.64,817.68,824.57,4608700
01/05/2013,823.26,824.72,816.36,820.43,2907000
02/05/2013,820.1,834.55,819.05,829.61,4032500
03/05/2013,836.96,846.8,836,845.72,5020100
06/05/2013,848.26,861.85,848.26,861.55,4278300
07/05/2013,863.01,863.8699,850.67,857.23,3914000
08/05/2013,857,873.88,852.91,873.63,4931600
09/05/2013,870.84,879.66,868.23,871.48,4396700
10/05/2013,875.31,880.54,872.16,880.23,3791600
13/05/2013,878.89,882.4699,873.381,877.53,2894100
14/05/2013,877.5,888.69,877.14,887.1,3155400
15/05/2013,895.5001,916.38,894.02,915.89,7963800
16/05/2013,919,919.9799,902.01,903.87,6412700
17/05/2013,910.02,913.489,900.52,909.18,5578400
20/05/2013,905,920.6,905,908.53,4540800
21/05/2013,908.02,911.66,897.61,906.97,3962000
22/05/2013,902.56,909.31,886.88,889.42,5116000
23/05/2013,877,889.96,874,882.79,4545600
24/05/2013,875.26,878.82,871.01,873.32,4589000
28/05/2013,883.5,892.14,880.4,881.27,4510400
29/05/2013,875.71,877.99,864.29,868.31,4022700
30/05/2013,869.92,878.9,866.41,870.76,4237100
31/05/2013,868.12,877,867.52,871.218,3934800
03/06/2013,873,873.9699,855.02,867.63,4946400
04/06/2013,867.85,870.59,854.07,859.1,3733400
05/06/2013,862.51,869.45,857.13,859.7,4209300
06/06/2013,864.3,866.33,847.22,864.64,5153000
07/06/2013,870.42,880,865.32,879.73,5343800
10/06/2013,882.1,891,880.0901,890.22,4670900
11/06/2013,883.97,887,879.52,879.81,3511600
12/06/2013,885.46,886,869.65,871.98,4405100
13/06/2013,868.98,879.66,865.5,877,4135600
14/06/2013,880.1,884.7,874.13,875.04,4485500
17/06/2013,879.23,889.43,878.28,886.25,4288300
18/06/2013,888.65,901,888.35,900.62,4329400
19/06/2013,901.37,910.84,897.5,900.68,5825900
20/06/2013,893.99,901,883.31,884.74,6737200
21/06/2013,888.34,889.88,873.07,880.93,7956600
24/06/2013,871.88,876.32,863.25,869.79,6027700
25/06/2013,877.26,879.68,864.51,866.2,5101200
26/06/2013,873.75,878,870.5701,873.65,3659100
27/06/2013,878.8,884.69,876.65,877.07,3849100
28/06/2013,874.9,881.84,874.191,880.37,4693900
01/07/2013,886.45,892.08,885,887.88,3446100
02/07/2013,890.2,891,877.27,882.31,3779200
03/07/2013,880.02,889.17,878.5,886.43,2091900
05/07/2013,890.01,895.41,887.34,893.49,3400300
08/07/2013,899.21,906.27,897.084,905.09,3935000
09/07/2013,911,912.95,897.98,905.24,3954800
10/07/2013,903.45,911.135,900.38,905.99,3413300
11/07/2013,913,920.81,908.52,920.24,5163200
12/07/2013,920,923,915.24,923,5131200
15/07/2013,924.3,928,916.36,924.69,3917000
16/07/2013,927.13,927.97,913.9,919.608,3962000
17/07/2013,921,926.86,916.3,918.55,3009100
18/07/2013,918.99,920,903.19,910.68,7261700
19/07/2013,886.61,902.95,875.61,896.598,14703800
22/07/2013,902,912.67,897,910.7,5800500
23/07/2013,910.7,913,899.57,903.8,4087300
24/07/2013,907.26,910.3,900.7,902.9,4152800
25/07/2013,893.87,896.85,886.08,887.7,5996100
26/07/2013,886.99,889.99,882,885.35,3551800
29/07/2013,884.9,894.82,880.89,882.27,3780000
30/07/2013,885.46,895.61,880.87,890.92,3507600
31/07/2013,892.99,896.509,886.18,887.75,4342600
01/08/2013,895,904.55,895,904.22,4272500
02/08/2013,903.44,907,900.82,906.57,3424300
05/08/2013,905.39,905.525,899.2,905,2616700
06/08/2013,904.69,909.709,895.73,896.57,3009100
07/08/2013,895.04,898.45,889.09,890.65,2755600
08/08/2013,895.49,895.84,885.295,892.66,2973000
09/08/2013,890.56,895.52,890,890.41,2644700
12/08/2013,886.9,887,881.65,885.51,2751200
13/08/2013,886.83,888.5,876.2,881.25,2836700
14/08/2013,878.37,880.23,867.16,869.81,4160200
15/08/2013,864.44,864.92,858,859.66,3734600
16/08/2013,861.28,862.44,856.54,856.908,3346800
19/08/2013,857.71,872,857.45,865.65,3618100
20/08/2013,868.35,872.11,863.54,865.42,2463500
21/08/2013,870.65,876.909,866.5,869.33,3511000
22/08/2013,872.7,874.75,870.25,873.71,1738000
23/08/2013,877.83,878,869.75,870.21,2152000
26/08/2013,870,874.9,866.05,866.39,2102800
27/08/2013,859.62,863.73,847.9,850.15,3464700
28/08/2013,850.25,855.41,847.77,848.55,2657100
29/08/2013,849.07,860.38,848.59,855.43,2954000
30/08/2013,855.76,858.04,845.56,846.9,3719400
03/09/2013,854.36,866.19,853.95,860.38,4091100
04/09/2013,860.35,873.5,855.17,871.634,4078300
05/09/2013,873.5,879.88,871.61,879.56,2580000
06/09/2013,882.44,883.78,873.74,879.58,3120000
09/09/2013,883.73,889.75,882.42,888.054,2466700
10/09/2013,890.02,892,884.0001,888.67,2572600
11/09/2013,888.54,896.97,886.08,896.19,3217900
12/09/2013,897.4,897.9,890.01,893.064,2188800
13/09/2013,894.5,895.68,884.84,889.068,2648100
16/09/2013,896.2,897,884.87,887.76,2670300
17/09/2013,887.41,888.395,881,886.11,2516200
18/09/2013,886.35,903.97,883.0701,903.32,3865500
19/09/2013,905.99,905.99,895.4,898.39,3192600
20/09/2013,898.39,904.13,895.62,903.11,8681900
23/09/2013,896.15,901.59,885.2,886.5,3551200
24/09/2013,886.5,890.1,881.4,886.84,2970600
25/09/2013,886.55,886.55,875.6,877.23,3294700
26/09/2013,878.3,882.75,875,878.17,2517200
27/09/2013,874.82,877.52,871.31,876.39,2515000
30/09/2013,869.08,880.84,868.31,875.91,3441300
01/10/2013,880.25,887.67,880.05,887.004,3366200
02/10/2013,882.73,889.355,877.82,887.99,2987600
03/10/2013,888,894.1,872.1,876.09,4229700
04/10/2013,875,877.5099,870,872.35,2713200
07/10/2013,867.45,873.99,864.11,865.74,2584600
08/10/2013,865.32,865.98,851.63,853.67,3883500
09/10/2013,856.28,862.65,842.98,855.86,5297200
10/10/2013,863.84,868.83,860.21,868.24,4506000
11/10/2013,866.03,873.48,865.3,871.99,2814900
14/10/2013,866.66,876.25,865.39,876.11,2484700
15/10/2013,875.76,885.63,874,882.01,3180600
16/10/2013,885.87,898.33,884.01,898.029,4011100
17/10/2013,892.99,896.9,885.73,888.794,8504600
18/10/2013,976.58,1015.46,974,1011.41,23109600
21/10/2013,1011.46,1019,999.55,1003.3,7249300
22/10/2013,1005,1013,995.791,1007,4412700
23/10/2013,1001,1034.75,1000.63,1031.41,5321000
24/10/2013,1031.87,1040.57,1024.8,1025.55,4180000
25/10/2013,1028.82,1028.82,1010.74,1015.2,4056900
28/10/2013,1015.2,1023.43,1012.98,1015,2315000
